origins,destinations,durations,departure_times,distance
"2300 Randall Ave, The Bronx, NY 10473, USA","259 1st St, Mineola, NY 11501, USA",2 hours 28 mins,1611588600,18.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 43 mins,1611590400,14.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 33 mins,1611590400,25.7 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 7 mins,1611590400,6.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 32 mins,1611590400,8.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","259 1st St, Mineola, NY 11501, USA",2 hours 37 mins,1611590400,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","56-45 Main St, Flushing, NY 11355, USA",50 mins,1611590400,5.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",52 mins,1611590400,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 3 mins,1611590400,10.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 0 mins,1611590400,26.6 mi
"108-35 167th St, Jamaica, NY 11433, USA","259 1st St, Mineola, NY 11501, USA",1 hour 18 mins,1611590400,11.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","56-45 Main St, Flushing, NY 11355, USA",54 mins,1611590400,7.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",48 mins,1611590400,8.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 29 mins,1611590400,12.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 6 mins,1611590400,28.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","259 1st St, Mineola, NY 11501, USA",45 mins,1611590400,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 26 mins,1611590400,17.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 19 mins,1611590400,30.2 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","760 Broadway, Brooklyn, NY 11206, USA",57 mins,1611590400,13.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 37 mins,1611590400,20.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","259 1st St, Mineola, NY 11501, USA",2 hours 29 mins,1611590400,29.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 9 mins,1611590400,8.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 22 mins,1611590400,20.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 34 mins,1611590400,17.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 12 mins,1611590400,24.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","259 1st St, Mineola, NY 11501, USA",2 hours 28 mins,1611590400,18.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 45 mins,1611592200,14.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 37 mins,1611592200,25.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 12 mins,1611592200,6.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 33 mins,1611592200,8.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","259 1st St, Mineola, NY 11501, USA",2 hours 37 mins,1611592200,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","56-45 Main St, Flushing, NY 11355, USA",52 mins,1611592200,5.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",54 mins,1611592200,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 5 mins,1611592200,10.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 59 mins,1611592200,20.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","259 1st St, Mineola, NY 11501, USA",1 hour 16 mins,1611592200,11.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","56-45 Main St, Flushing, NY 11355, USA",54 mins,1611592200,7.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",48 mins,1611592200,8.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 29 mins,1611592200,12.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 12 mins,1611592200,28.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","259 1st St, Mineola, NY 11501, USA",45 mins,1611592200,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 20 mins,1611592200,16.2 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 32 mins,1611592200,29.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","760 Broadway, Brooklyn, NY 11206, USA",57 mins,1611592200,13.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 30 mins,1611592200,20.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","259 1st St, Mineola, NY 11501, USA",2 hours 23 mins,1611592200,27.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 5 mins,1611592200,8.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 27 mins,1611592200,20.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 43 mins,1611592200,18.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 8 mins,1611592200,24.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","259 1st St, Mineola, NY 11501, USA",2 hours 34 mins,1611592200,18.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 46 mins,1611594000,14.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 34 mins,1611594000,20.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 10 mins,1611594000,6.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 31 mins,1611594000,8.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","259 1st St, Mineola, NY 11501, USA",2 hours 37 mins,1611594000,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","56-45 Main St, Flushing, NY 11355, USA",51 mins,1611594000,5.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",54 mins,1611594000,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 4 mins,1611594000,10.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 2 mins,1611594000,26.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","259 1st St, Mineola, NY 11501, USA",1 hour 16 mins,1611594000,11.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","56-45 Main St, Flushing, NY 11355, USA",54 mins,1611594000,7.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",47 mins,1611594000,5.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 27 mins,1611594000,12.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 11 mins,1611594000,28.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","259 1st St, Mineola, NY 11501, USA",45 mins,1611594000,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 24 mins,1611594000,17.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 20 mins,1611594000,30.2 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","760 Broadway, Brooklyn, NY 11206, USA",56 mins,1611594000,13.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 37 mins,1611594000,20.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","259 1st St, Mineola, NY 11501, USA",2 hours 19 mins,1611594000,29.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 5 mins,1611594000,8.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 27 mins,1611594000,20.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 33 mins,1611594000,17.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 13 mins,1611594000,24.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","259 1st St, Mineola, NY 11501, USA",2 hours 26 mins,1611594000,19.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 44 mins,1611595800,14.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 39 mins,1611595800,19.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","760 Broadway, Brooklyn, NY 11206, USA",53 mins,1611595800,6.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 26 mins,1611595800,8.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","259 1st St, Mineola, NY 11501, USA",2 hours 43 mins,1611595800,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","56-45 Main St, Flushing, NY 11355, USA",53 mins,1611595800,5.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 2 mins,1611595800,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 3 mins,1611595800,10.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 58 mins,1611595800,25.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","259 1st St, Mineola, NY 11501, USA",1 hour 16 mins,1611595800,11.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","56-45 Main St, Flushing, NY 11355, USA",54 mins,1611595800,7.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",49 mins,1611595800,5.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 27 mins,1611595800,12.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 9 mins,1611595800,28.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","259 1st St, Mineola, NY 11501, USA",45 mins,1611595800,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 28 mins,1611595800,17.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 38 mins,1611595800,30.2 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","760 Broadway, Brooklyn, NY 11206, USA",57 mins,1611595800,13.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 34 mins,1611595800,19.6 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","259 1st St, Mineola, NY 11501, USA",2 hours 32 mins,1611595800,28.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 11 mins,1611595800,8.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 40 mins,1611595800,20.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 35 mins,1611595800,17.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 15 mins,1611595800,24.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","259 1st St, Mineola, NY 11501, USA",2 hours 44 mins,1611595800,19.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 43 mins,1611597600,14.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 34 mins,1611597600,21.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","760 Broadway, Brooklyn, NY 11206, USA",53 mins,1611597600,6.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 36 mins,1611597600,8.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","259 1st St, Mineola, NY 11501, USA",2 hours 44 mins,1611597600,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","56-45 Main St, Flushing, NY 11355, USA",49 mins,1611597600,5.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",56 mins,1611597600,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 2 mins,1611597600,10.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 1 min,1611597600,26.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","259 1st St, Mineola, NY 11501, USA",1 hour 16 mins,1611597600,11.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","56-45 Main St, Flushing, NY 11355, USA",54 mins,1611597600,7.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",44 mins,1611597600,5.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 27 mins,1611597600,12.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 20 mins,1611597600,28.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","259 1st St, Mineola, NY 11501, USA",45 mins,1611597600,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 28 mins,1611597600,17.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 28 mins,1611597600,30.2 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 3 mins,1611597600,13.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 29 mins,1611597600,20.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","259 1st St, Mineola, NY 11501, USA",2 hours 32 mins,1611597600,28.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 12 mins,1611597600,8.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 40 mins,1611597600,20.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 42 mins,1611597600,17.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 17 mins,1611597600,24.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","259 1st St, Mineola, NY 11501, USA",2 hours 34 mins,1611597600,18.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 44 mins,1611599400,13.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 26 mins,1611599400,18.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","760 Broadway, Brooklyn, NY 11206, USA",54 mins,1611599400,6.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 35 mins,1611599400,8.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","259 1st St, Mineola, NY 11501, USA",2 hours 46 mins,1611599400,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","56-45 Main St, Flushing, NY 11355, USA",54 mins,1611599400,5.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",58 mins,1611599400,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 2 mins,1611599400,10.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 59 mins,1611599400,26.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","259 1st St, Mineola, NY 11501, USA",1 hour 18 mins,1611599400,11.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","56-45 Main St, Flushing, NY 11355, USA",56 mins,1611599400,7.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",44 mins,1611599400,5.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 25 mins,1611599400,16.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 11 mins,1611599400,28.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","259 1st St, Mineola, NY 11501, USA",47 mins,1611599400,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 23 mins,1611599400,17.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 29 mins,1611599400,30.2 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 3 mins,1611599400,13.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 31 mins,1611599400,20.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","259 1st St, Mineola, NY 11501, USA",2 hours 42 mins,1611599400,39.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 11 mins,1611599400,8.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 39 mins,1611599400,20.3 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 49 mins,1611599400,18.5 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 7 mins,1611599400,24.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","259 1st St, Mineola, NY 11501, USA",2 hours 35 mins,1611599400,19.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 44 mins,1611601200,14.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 28 mins,1611601200,25.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","760 Broadway, Brooklyn, NY 11206, USA",56 mins,1611601200,6.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 21 mins,1611601200,8.8 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","259 1st St, Mineola, NY 11501, USA",2 hours 40 mins,1611601200,21.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","56-45 Main St, Flushing, NY 11355, USA",52 mins,1611601200,5.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 2 mins,1611601200,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 4 mins,1611601200,10.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 1 min,1611601200,26.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","259 1st St, Mineola, NY 11501, USA",1 hour 21 mins,1611601200,11.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","56-45 Main St, Flushing, NY 11355, USA",57 mins,1611601200,7.6 mi
"102-29 215th St, Jamaica, NY 11429, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",49 mins,1611601200,6.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 25 mins,1611601200,12.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 19 mins,1611601200,28.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","259 1st St, Mineola, NY 11501, USA",49 mins,1611601200,7.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 26 mins,1611601200,17.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 21 mins,1611601200,28.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 4 mins,1611601200,13.3 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 32 mins,1611601200,20.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","259 1st St, Mineola, NY 11501, USA",2 hours 37 mins,1611601200,29.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 12 mins,1611601200,8.0 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 28 mins,1611601200,20.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 37 mins,1611601200,17.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 5 mins,1611601200,24.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","259 1st St, Mineola, NY 11501, USA",2 hours 28 mins,1611601200,19.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","56-45 Main St, Flushing, NY 11355, USA",1 hour 47 mins,1611603000,14.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",2 hours 23 mins,1611603000,18.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","760 Broadway, Brooklyn, NY 11206, USA",53 mins,1611603000,6.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","800 Poly Pl, Brooklyn, NY 11209, USA",1 hour 37 mins,1611603000,8.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","259 1st St, Mineola, NY 11501, USA",2 hours 35 mins,1611603000,21.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","56-45 Main St, Flushing, NY 11355, USA",52 mins,1611603000,5.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","900 Franklin Ave, Valley Stream, NY 11580, USA",1 hour 11 mins,1611603000,9.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","760 Broadway, Brooklyn, NY 11206, USA",1 hour 3 mins,1611603000,10.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","800 Poly Pl, Brooklyn, NY 11209, USA",2 hours 2 mins,1611603000,26.7 mi
